id,domain,field,subfield,topic,short-name
https://openalex.org/T13517,Physical Sciences,Environmental Science,Environmental Engineering,Probabilistic Analysis of Environmental Risks and Solutions,Environmental Risks
https://openalex.org/T11312,Physical Sciences,Environmental Science,Environmental Engineering,Remote Sensing of Soil Moisture,Soil Moisture
https://openalex.org/T10766,Physical Sciences,Environmental Science,Environmental Engineering,Urban Heat Islands and Mitigation Strategies,Heat Islands
https://openalex.org/T12643,Physical Sciences,Environmental Science,Environmental Engineering,Urban Metabolism and Sustainability Assessment,Urban Metabolism
https://openalex.org/T11119,Physical Sciences,Environmental Science,Environmental Engineering,Urban Stormwater Management and Sustainable Drainage Systems,Stormwater Management
https://openalex.org/T11371,Physical Sciences,Environmental Science,Environmental Engineering,Urban Wind Environment and Air Quality Modeling,Wind Environment
https://openalex.org/T10347,Physical Sciences,Environmental Science,Global and Planetary Change,Aerosols' Impact on Climate and Hydrological Cycle,Aerosols Impact
https://openalex.org/T13377,Physical Sciences,Environmental Science,Global and Planetary Change,Anticipating Critical Transitions in Ecosystems,Critical Transitions
https://openalex.org/T11524,Physical Sciences,Environmental Science,Global and Planetary Change,Aviation's Impact on Global Climate Change,Aviation Impact
https://openalex.org/T13530,Physical Sciences,Environmental Science,Global and Planetary Change,Climate Change and Environmental Impact,Climate Impact
https://openalex.org/T14329,Physical Sciences,Environmental Science,Global and Planetary Change,Climate Change and Environmental Science,Climate Science
https://openalex.org/T14296,Physical Sciences,Environmental Science,Global and Planetary Change,Climate Change and Sustainable Development,Sustainable Development
https://openalex.org/T10029,Physical Sciences,Environmental Science,Global and Planetary Change,Climate Change and Variability Research,Climate Research
https://openalex.org/T11753,Physical Sciences,Environmental Science,Global and Planetary Change,Climate Change Impacts on Forest Carbon Sequestration,Carbon Sequestration
https://openalex.org/T10319,Physical Sciences,Environmental Science,Global and Planetary Change,Drivers and Impacts of Tropical Deforestation,Deforestation
https://openalex.org/T14279,Physical Sciences,Environmental Science,Global and Planetary Change,Environmental History of the Twentieth Century,Environmental History
https://openalex.org/T11089,Physical Sciences,Environmental Science,Global and Planetary Change,Environmental Impacts of Fukushima Nuclear Disaster,Fukushima Impacts
https://openalex.org/T12615,Physical Sciences,Environmental Science,Global and Planetary Change,Geoengineering and Climate Ethics,Geoengineering
https://openalex.org/T10332,Physical Sciences,Environmental Science,Global and Planetary Change,Global Amphibian Declines and Extinctions,Amphibian Declines
https://openalex.org/T10226,Physical Sciences,Environmental Science,Global and Planetary Change,Global Analysis of Ecosystem Services and Land Use,Ecosystem Services
https://openalex.org/T13507,Physical Sciences,Environmental Science,Global and Planetary Change,Global Climate Change and Public Discourse,Climate Discourse
https://openalex.org/T11186,Physical Sciences,Environmental Science,Global and Planetary Change,Global Drought Monitoring and Assessment,Drought Monitoring
https://openalex.org/T10930,Physical Sciences,Environmental Science,Global and Planetary Change,Global Flood Risk Assessment and Management,Flood Assessment
https://openalex.org/T10266,Physical Sciences,Environmental Science,Global and Planetary Change,Global Forest Drought Response and Climate Change,Forest Drought
https://openalex.org/T11588,Physical Sciences,Environmental Science,Global and Planetary Change,Global Methane Emissions and Impacts,Methane Emissions
https://openalex.org/T11088,Physical Sciences,Environmental Science,Global and Planetary Change,Impact of Aquaculture on Marine Ecosystems and Food Supply,Aquaculture Impact
https://openalex.org/T13318,Physical Sciences,Environmental Science,Global and Planetary Change,Impact of Climate Change on Ecosystems and Industries,Climate Impact
https://openalex.org/T10555,Physical Sciences,Environmental Science,Global and Planetary Change,Impact of Climate Change on Forest Wildfires,Forest Wildfires
https://openalex.org/T12916,Physical Sciences,Environmental Science,Global and Planetary Change,Impact of COVID-19 on Global Environment,COVID-19 Impact
https://openalex.org/T11963,Physical Sciences,Environmental Science,Global and Planetary Change,Impact of Nighttime Light Data on Various Fields,Light Data
https://openalex.org/T13997,Physical Sciences,Environmental Science,Global and Planetary Change,Impacts and Adaptation to Climate Change,Climate Adaptation
https://openalex.org/T10230,Physical Sciences,Environmental Science,Global and Planetary Change,Impacts of Climate Change on Marine Fisheries,Fisheries Impact
https://openalex.org/T13424,Physical Sciences,Environmental Science,Global and Planetary Change,Interdisciplinary Study of the Anthropocene Epoch,Anthropocene Study
https://openalex.org/T13203,Physical Sciences,Environmental Science,Global and Planetary Change,Land Use Change and Environmental Impact in China,Land Use
https://openalex.org/T12213,Physical Sciences,Environmental Science,Global and Planetary Change,Marine Invasions and Biodiversity Loss in Mediterranean Sea,Marine Invasions
https://openalex.org/T10119,Physical Sciences,Environmental Science,Global and Planetary Change,Sustainability Transitions and Resilience in Social-Ecological Systems,Sustainability Transitions
https://openalex.org/T10447,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Aquatic Ecotoxicology and Biomarkers of Pollution,Aquatic Ecotoxicology
https://openalex.org/T11972,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Chromium Bioremediation and Health Impacts,Chromium Bioremediation
https://openalex.org/T10686,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Endocrine Disruption by Chemical Exposure,Endocrine Disruption
https://openalex.org/T12705,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Environmental Risk Assessment in Various Contexts,Risk Assessment
https://openalex.org/T10190,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Health Effects of Air Pollution,Air Pollution
https://openalex.org/T11244,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Impact of Climate Change on Human Health,Climate Health
https://openalex.org/T10122,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Impact of Persistent Organic Pollutants on Environment and Health,Organic Pollutants
https://openalex.org/T10692,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Impact of Urban Green Space on Public Health,Urban Green
https://openalex.org/T11002,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Indoor Air Quality and Health Effects,Indoor Air
https://openalex.org/T14324,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Mechanical Transmission of Pathogens by Cockroaches,Pathogen Transmission
https://openalex.org/T10790,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Metal-Induced Oxidative Stress and Health Effects,Oxidative Stress
https://openalex.org/T11493,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Occurrence and Health Effects of Drinking Water Disinfection By-Products,Water Disinfection
https://openalex.org/T13563,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Perchlorate Contamination and Health Effects,Perchlorate Effects
https://openalex.org/T14169,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Public Health and Environmental Management,Public Health
https://openalex.org/T14393,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",The Exposome in Environmental Health Research,Exposome Research
https://openalex.org/T10819,Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",Toxicology and Environmental Impacts of Mercury Contamination,Mercury Toxicology
https://openalex.org/T11624,Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,Application of Constructed Wetlands for Wastewater Treatment,Constructed Wetlands
https://openalex.org/T12017,Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,Global E-Waste Recycling and Management,E-Waste Recycling
https://openalex.org/T11952,Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,Long-term Management of Landfills and Waste,Landfill Management
https://openalex.org/T12524,Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,Novel Methods for Cesium Removal from Wastewater,Cesium Removal
https://openalex.org/T14249,Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,On-line Monitoring of Wastewater Quality,Wastewater Monitoring
https://openalex.org/T12186,Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,Phosphorus Recovery and Sustainable Management,Phosphorus Recovery
https://openalex.org/T11108,Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,Solid Waste Management,Waste Management
https://openalex.org/T14179,Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,Waste Management and Environmental Sustainability,Waste Sustainability
https://openalex.org/T11781,Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,Wastewater Reuse and Management Practices,Wastewater Reuse
https://openalex.org/T13729,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Assessment of Rural Sustainable Development Potentialities,Rural Development
https://openalex.org/T12922,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Assessment of Sustainable Development Indicators and Strategies,Development Assessment
https://openalex.org/T13438,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Challenges and Policy Implications of Biodiversity Offsets,Biodiversity Offsets
https://openalex.org/T13967,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Conservation Science and Policy Advocacy,Conservation Science
https://openalex.org/T13654,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Ecological Wisdom in Urban Planning and Design,Ecological Wisdom
https://openalex.org/T13760,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Ecotourism and Sustainable Development in Latin America,Ecotourism
https://openalex.org/T13082,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Environmental Conservation and Sustainable Development,Environmental Conservation
https://openalex.org/T13557,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Environmental Conservation Education,Conservation Education
https://openalex.org/T12165,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Environmental Education and Sustainability,Environmental Education
https://openalex.org/T12837,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Environmental History of the United States,Environmental History
https://openalex.org/T13592,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Environmental Monitoring and Management in Various Industries,Environmental Monitoring
https://openalex.org/T14452,Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",Environmental Policy and Management in Mexico,Environmental Policy
